kind,source,symbol,guide,note
page,src/app/contador/ficha-registro/[token]/page.tsx,,docs/engineering/flows/onboarding-accountant.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/desligamento/contabilidade/[token]/page.tsx,,docs/engineering/flows/termination-notice-accountant.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/desligamento/documentos/[token]/page.tsx,,docs/engineering/flows/termination-audit-payment-closure.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/document-preview/[id]/page.tsx,,docs/engineering/flows/document-generation.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/ferias/contabilidade/[token]/page.tsx,,docs/engineering/flows/vacation-accountant-dispatch.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/forgot-password/page.tsx,,docs/engineering/access-and-privacy.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/login/page.tsx,,docs/engineering/access-and-privacy.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/page.tsx,,docs/engineering/flows/recruitment.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/patrimonio/[code]/page.tsx,,docs/engineering/flows/assets.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/player/page.tsx,,docs/engineering/flows/signage.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/primeiro-acesso/[token]/page.tsx,,docs/engineering/flows/onboarding-activation.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/tv/[kioskId]/page.tsx,,docs/engineering/flows/signage.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/vagas/[slug]/page.tsx,,docs/engineering/flows/recruitment.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/vagas/banco-de-talentos/page.tsx,,docs/engineering/flows/recruitment.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/vagas/onboarding/[token]/page.tsx,,docs/engineering/flows/onboarding-public-documents.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
page,src/app/vagas/page.tsx,,docs/engineering/flows/recruitment.md,Entrada externa classificada no external-page-map; publicidade nao presumida.
